season,match_id,match_name,home_team,away_team,venue,city,country,current_innings,innings_id,name,fullName,runs,ballsFaced,minutes,fours,sixes,strikeRate,captain,isNotOut,runningScore,runningOver,shortText,commentary,link
2021.0,1254097,DC v RR,DC,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RR,2,SV Samson,Sanju Samson,70.0,53.0,88,8.0,1.0,132.07,True,True,{},,not out,,
2021.0,1254097,DC v RR,DC,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RR,2,DA Miller,David Miller,7.0,10.0,18,0.0,0.0,70.00,False,False,"{'wickets': 3, 'runs': 17}",4.2,st &dagger;Pant b Ashwin,"<strong>dances down, and is stumped!</strong> Miller skipped down well too early, as Ashwin tossed that up full and just outside off. Miller is beaten by the flight and the slowness of the ball, and Pant has it easy behind the stumps. Ashwin strikes second ball, as Capitals edge ahead early. Royals three down in under five overs",
2021.0,1254097,DC v RR,DC,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RR,2,MK Lomror,Mahipal Lomror,19.0,24.0,23,0.0,1.0,79.16,False,False,"{'wickets': 4, 'runs': 48}",10.2,c Avesh Khan b Rabada,"<strong>helps a short ball down deep fine leg's throat!</strong> Dug in short by Rabada, and Lomror might have been intending to play this a bit squarer. Cannot keep it down, and a grateful Avesh Khan gobbles this one up. Exposes the slight underbelly that this batting lineup has for Rajasthan",
2021.0,1254097,DC v RR,DC,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RR,2,R Parag,Riyan Parag,2.0,7.0,6,0.0,0.0,28.57,False,False,"{'wickets': 5, 'runs': 55}",11.5, b Patel,"fired in quicker, and he looks to play this across the line, and misses out. Parag misses. Patel hits. Rajasthan sink further deep",
2021.0,1254097,DC v RR,DC,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RR,2,R Tewatia,Rahul Tewatia,9.0,15.0,28,0.0,0.0,60.00,False,False,"{'wickets': 6, 'runs': 99}",17.2,c Hetmyer b Nortje,"short, and looks to pull it. Cannot keep it down, and it goes straight down Hetmyer's throat at deep square leg. Just has to move a bit to his left, and that's good enough to pull this catch off",
2021.0,1254097,DC v RR,DC,RR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RR,2,T Shamsi,Tabraiz Shamsi,2.0,4.0,14,0.0,0.0,50.00,False,True,{},,not out,,
2021.0,1254113,RCB v CSK,RCB,CSK,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,RCB,1,V Kohli,Virat Kohli,53.0,41.0,58,6.0,1.0,129.26,True,False,"{'wickets': 1, 'runs': 111}",13.2,c Jadeja b Bravo,"<B>short-arm jab straight to deep midwicket!</b> Just beyond the slot length. Kohli looks to whip a flick over cow corner for six. But because it's a bit too full, he can't get the bat totally under it. Jadeja makes no mistake on the boundary line. Bravo with the breakthrough, Kohli falls victim to the nelson.",
2021.0,1254113,RCB v CSK,RCB,CSK,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,RCB,1,D Padikkal,Devdutt Padikkal,70.0,50.0,79,5.0,3.0,140.00,False,False,"{'wickets': 3, 'runs': 140}",16.6,c Rayudu b Thakur,"<B>that's two in two!</b> Back of a length on leg, so Padikkal goes low to ramp it over third man. However, it's a slower ball, the bounce doesn't rise as he expected, and has mistimed the shot. Doesn't go over Rayudu, who takes the catch inside the circle. Padikkal falls after a 50-ball innings at a strike-rate of 140.",
2021.0,1254113,RCB v CSK,RCB,CSK,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,RCB,1,AB de Villiers,AB de Villiers,12.0,11.0,18,0.0,1.0,109.09,False,False,"{'wickets': 2, 'runs': 140}",16.5,c Raina b Thakur,"<B>sliced</b> and Shardul gets the big wicket. Length ball, wider outside off. de Villiers backed away to the leg side so that he could go inside out over cover. But it was wider than he expected, mistimes the shot, and Raina takes the skyer at cover",
2021.0,1254113,RCB v CSK,RCB,CSK,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,RCB,1,GJ Maxwell,Glenn Maxwell,11.0,9.0,15,0.0,1.0,122.22,False,False,"{'wickets': 5, 'runs': 154}",19.2,c Jadeja b Bravo,"full on leg stump. Misses the yorker, and Maxwell looks to smack a six over cow corner. But he checks the shot instead of offering a full flourish. Taken by the outfielder rather comfortably",
2021.0,1254113,RCB v CSK,RCB,CSK,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,RCB,1,TH David,Tim David,1.0,3.0,8,0.0,0.0,33.33,False,False,"{'wickets': 4, 'runs': 150}",18.2,c Raina b Chahar,"<B>simply sensational!</b> Good length ball on off stump, but its the legcutter. Tries to chip an inside out loft over cover but slices the shot. Raina reverse cups his hands, and takes an easy one",
2021.0,1254113,RCB v CSK,RCB,CSK,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,RCB,1,HV Patel,Harshal Patel,3.0,5.0,10,0.0,0.0,60.00,False,False,"{'wickets': 6, 'runs': 156}",19.6,c Raina b Bravo,"<B>fitting end to the innings</b> as Bravo gets his third. Overpitched outside off. Looks to clatter a six over long off. Slices it, and Raina at cover takes another. <B>RCB finish on 156 for 6</b>",
2021.0,1254113,RCB v CSK,RCB,CSK,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,RCB,1,PWH de Silva,Wanindu Hasaranga de Silva,1.0,1.0,4,0.0,0.0,100.00,False,True,{},,not out,,
2021.0,1254113,RCB v CSK,RCB,CSK,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,CSK,2,RD Gaikwad,Ruturaj Gaikwad,38.0,26.0,43,4.0,1.0,146.15,False,False,"{'wickets': 1, 'runs': 71}",8.2,c Kohli b Chahal,"<strong>that's a super catch from Kohli and he belts out a roar!</strong> Faf has asked Gaikwad to wait, and the umpires will go upstairs to check if it was a clean catch. <b> Soft signal is out. </b> And it will stay that way. Yuzi deceives Gaikwad in flight and turn as he attempts a drive, gets a thick edge and Kohli moving to his left from backward point then puts in a full-length dive forward to catch it superbly.",
2021.0,1254113,RCB v CSK,RCB,CSK,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,CSK,2,F du Plessis,Faf du Plessis,31.0,26.0,48,2.0,2.0,119.23,False,False,"{'wickets': 2, 'runs': 71}",9.1,c Saini b Maxwell,swept straight to short fine! <b> Are RCB finding their way back? </b> Extra bounce on this length delivery as Faf attempted a sweep. Got it high on the bat. Saini in taking the catch may have hurt his finger.,
2021.0,1254113,RCB v CSK,RCB,CSK,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,CSK,2,MM Ali,Moeen Ali,23.0,18.0,26,0.0,2.0,127.77,False,False,"{'wickets': 3, 'runs': 118}",13.6,c Kohli b Patel,"<B>Patel adds to his tally</b> as the slower ball gets him a wicket. Full on his toes, Moeen looks to flick it over midwicket. But the 112kph ball gets him to play the shot too early, in the air, and Kohli gets under it at midwicket to take a simple one",
2021.0,1254113,RCB v CSK,RCB,CSK,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,CSK,2,AT Rayudu,Ambati Rayudu,32.0,22.0,31,3.0,1.0,145.45,False,False,"{'wickets': 4, 'runs': 133}",15.4,c de Villiers b Patel,"<B>pulled to midwicket!</b> Another one for Harshal. Length ball outside off, and pulled in front of square. Straight to midwicket!",
2021.0,1254113,RCB v CSK,RCB,CSK,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,CSK,2,SK Raina,Suresh Raina,17.0,10.0,23,2.0,1.0,170.00,False,True,{},,not out,,
2021.0,1254113,RCB v CSK,RCB,CSK,Sharjah Cricket Stadium,Sharjah,United Arab Emirates,CSK,2,MS Dhoni,MS Dhoni,11.0,9.0,14,2.0,0.0,122.22,True,True,{},,not out,,
2021.0,1254096,MI v KKR,MI,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,MI,1,RG Sharma,Rohit Sharma,33.0,30.0,47,4.0,0.0,110.00,True,False,"{'wickets': 1, 'runs': 78}",9.2,c Shubman Gill b Narine,"<strong>goes for the heave, but is taken at long-on!</strong> Narine gets Rohit yet again - ninth time in T20s. It is a good length ball on off, which gets good bounce. Rohit is down on his back knee early to try and hammer that, but gets it off the higher side of the bat, as the catch is taken right on the edge of the boundary",
2021.0,1254096,MI v KKR,MI,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,MI,1,Q de Kock,Quinton de Kock,55.0,42.0,78,4.0,3.0,130.95,False,False,"{'wickets': 3, 'runs': 106}",14.5,c Narine b Prasidh Krishna,"<B>mistimed!</b> Slower ball, full just outside off. de Kock picks the slower ball, and then tries to clatter a slog over midwicket. But the bat's face turned while playing the shot, and it's gone straight to Narine at midwicket. <B>Out for 55</b>",
2021.0,1254096,MI v KKR,MI,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,MI,1,SA Yadav,Suryakumar Yadav,5.0,10.0,16,0.0,0.0,50.00,False,False,"{'wickets': 2, 'runs': 89}",12.1,c &dagger;Karthik b Prasidh Krishna,"<B>out first ball!</b> Good length just outside off. Surya looks to flick across the line, and ends up getting an edge to DK. Just a bit of away movement after hitting the deck, and that's what messes Surya's attempted flick. Expected the ball would angle in, instead it went the other direction. Surya's dry run continues",
2021.0,1254096,MI v KKR,MI,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,MI,1,Ishan Kishan,Ishan Kishan,14.0,13.0,28,0.0,1.0,107.69,False,False,"{'wickets': 4, 'runs': 119}",16.2,c Russell b Ferguson,"<B>skyer</b> and Russell runs in from long on to take a catch around mid on. Short ball, on middle, and Kishan looks to pull. But he toe-ends the shot, and Russell makes no mistake although it went high in the night sky",
2021.0,1254096,MI v KKR,MI,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,MI,1,KA Pollard,Kieron Pollard,21.0,15.0,30,2.0,1.0,140.00,False,False,"{'wickets': 5, 'runs': 149}",19.2,run out (Morgan/Ferguson),"<B>Pollard caught napping at the bowler's end!</b> Full and wide ball, Pollard clatters a shot to Morgan at cover. But Morgan picks up in one swift move, and then throws to Ferguson with the bowler near the stumps. Pollard slow off the blocks, and out by a couple of metres",
2021.0,1254096,MI v KKR,MI,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,MI,1,KH Pandya,Krunal Pandya,12.0,9.0,22,0.0,1.0,133.33,False,False,"{'wickets': 6, 'runs': 149}",19.3,c Iyer b Ferguson,"<B>on a team hat-trick</b> as Lockie makes that two in two. Back of a length ball from around the stumps. Takes the pace off too. Pandya looks to pull by swiveling to the leg side, but that's been mistimed. Iyer at long on gets under it",
2021.0,1254096,MI v KKR,MI,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,MI,1,SS Tiwary,Saurabh Tiwary,5.0,2.0,5,1.0,0.0,250.00,False,True,{},,not out,,
2021.0,1254096,MI v KKR,MI,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,MI,1,AF Milne,Adam Milne,1.0,1.0,3,0.0,0.0,100.00,False,True,{},,not out,,
2021.0,1254096,MI v KKR,MI,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,2,Shubman Gill,Shubman Gill,13.0,9.0,16,1.0,1.0,144.44,False,False,"{'wickets': 1, 'runs': 40}",2.6, b Bumrah,"<strong>bowled 'im! Bumrah hits back!</strong> Offcutter from the quick this time, as Gill chops it back on to his stumps. He looks to poke at that tentatively, as it is a full delivery pitching on off, while also coming back in. There is a gap between his bat and pad, and enough space for the ball to crash into his middle stump",
2021.0,1254096,MI v KKR,MI,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,2,VR Iyer,Venkatesh Iyer,53.0,30.0,58,4.0,3.0,176.66,False,False,"{'wickets': 2, 'runs': 128}",11.4, b Bumrah,"<B>leg stump knocked back</b> and Iyer has been done in by a slower ball. Fullish, outside leg stump but angling into leg. He clears the front leg to muscle a six over midwicket but this time he is done in by the lack of pace. <B>Standing ovation for Iyer</b> from the KKR management",
2021.0,1254096,MI v KKR,MI,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,2,RA Tripathi,Rahul Tripathi,74.0,42.0,60,8.0,3.0,176.19,False,True,{},,not out,,
2021.0,1254096,MI v KKR,MI,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,2,EJG Morgan,Eoin Morgan,7.0,8.0,14,0.0,1.0,87.50,True,False,"{'wickets': 3, 'runs': 147}",14.1,c Boult b Bumrah,"back of a length, on middle, and he pulls to the leg side. But top-edged, and it goes to Boult fielding in the deep.",
2021.0,1254096,MI v KKR,MI,KKR,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,KKR,2,N Rana,Nitish Rana,5.0,2.0,5,1.0,0.0,250.00,False,True,{},,not out,,
2021.0,1254105,DC v SRH,DC,SRH,Dubai International Cricket Stadium,Dubai,United Arab Emirates,SRH,1,DA Warner,David Warner,0.0,3.0,5,0.0,0.0,0.00,False,False,"{'wickets': 1, 'runs': 0}",0.3,c Patel b Nortje,"<B>Warner's horror time in the IPL continues!</b> Back of a length on leg stump. It's angling into Warner, and he looks to work it to square leg off the back foot. But the ball seams away (just that extra bit) at the last moment, takes the leading edge, and pops up for point to get under it.",
2021.0,1254105,DC v SRH,DC,SRH,Dubai International Cricket Stadium,Dubai,United Arab Emirates,SRH,1,WP Saha,Wriddhiman Saha,18.0,17.0,25,2.0,1.0,105.88,False,False,"{'wickets': 2, 'runs': 29}",4.6,c Dhawan b Rabada,"<B>mistimed pull</b> and taken by Dhawan. Back of a length outside off. Saha tries to drag a pull but the ball rises on him, and he ends up slicing the shot. Dhawan tracks the ball over his shoulders from midwicket, and then does the <i>Thigh Five</i> to celebrate.",
2021.0,1254105,DC v SRH,DC,SRH,Dubai International Cricket Stadium,Dubai,United Arab Emirates,SRH,1,KS Williamson,Kane Williamson,18.0,26.0,45,1.0,0.0,69.23,True,False,"{'wickets': 3, 'runs': 60}",9.5,c Hetmyer b Patel,"<B>Third time unlucky!</b> Rides the luck, and this time it ends. Not as full as Williamson thought. Comes down the ground but doesn't get to the pitch of the ball. Struck in the air, and Hetmyer at long off runs to his right to take a catch. That's three down",
2021.0,1254105,DC v SRH,DC,SRH,Dubai International Cricket Stadium,Dubai,United Arab Emirates,SRH,1,MK Pandey,Manish Pandey,17.0,16.0,28,1.0,0.0,106.25,False,False,"{'wickets': 4, 'runs': 61}",10.1,c &amp; b Rabada,"<strong>leading edge, and nabbed by Rabada!</strong> Good length ball on middle and seemed to be angling in too, as he tries to clip that away to the on side, but instead balloons it back to the bowler, who takes a few steps to his right to complete an easy take. He is now <b>on a hat-trick</b> too",
2021.0,1254105,DC v SRH,DC,SRH,Dubai International Cricket Stadium,Dubai,United Arab Emirates,SRH,1,KM Jadhav,Kedar Jadhav,3.0,8.0,16,0.0,0.0,37.50,False,False,"{'wickets': 5, 'runs': 74}",12.6,lbw b Nortje,"<strong>rapped in front, and given leg before!</strong> But <strong>Jadhav challenges that decision</strong>. A good length ball on off, and angling into the batter a little. He goes to flick but misses, as the ball strikes his front pad. No inside edge there. Pitches just outside off and angles in, with replays showing that would have crashed into middle. Sunrisers have now lost half their side with not too many on the board",
2021.0,1254105,DC v SRH,DC,SRH,Dubai International Cricket Stadium,Dubai,United Arab Emirates,SRH,1,Abdul Samad,Abdul Samad,28.0,21.0,40,2.0,1.0,133.33,False,False,"{'wickets': 7, 'runs': 115}",18.2,c &dagger;Pant b Rabada,"<strong>top-edged, and gone!</strong> Slower ball on this occasion, and on a short of a length just outside off. Samad pulls, but gets a top edge, as Pant takes a few steps to his left to complete a comfortable catch",
2021.0,1254105,DC v SRH,DC,SRH,Dubai International Cricket Stadium,Dubai,United Arab Emirates,SRH,1,JO Holder,Jason Holder,10.0,9.0,12,0.0,1.0,111.11,False,False,"{'wickets': 6, 'runs': 90}",15.1,c Shaw b Patel,"<strong>down the track, and chipped to cover!</strong> Full delivery pitching slightly wide of off, with a hint of turn away from the right-hander. But with Holder already out of his crease, he has a go at that, only to lob it to Shaw at cover. Another blow for Sunrisers",
2021.0,1254105,DC v SRH,DC,SRH,Dubai International Cricket Stadium,Dubai,United Arab Emirates,SRH,1,Rashid Khan,Rashid Khan,22.0,19.0,22,2.0,1.0,115.78,False,False,"{'wickets': 8, 'runs': 133}",19.4,run out (sub [SPD Smith]/&dagger;Pant),"<strong>run-out at the keeper's end!</strong> Good work by the substitute fielder Smith at long-on. Very full ball outside off, and Rashid drags that to long-on with a flat bat. There was some confusion among the batters for once, which means Rashid is late on to the keeper's end, by which time Pant has already whipped off the stumps",
2021.0,1254105,DC v SRH,DC,SRH,Dubai International Cricket Stadium,Dubai,United Arab Emirates,SRH,1,B Kumar,Bhuvneshwar Kumar,5.0,3.0,9,1.0,0.0,166.66,False,True,{},,not out,,
2021.0,1254105,DC v SRH,DC,SRH,Dubai International Cricket Stadium,Dubai,United Arab Emirates,SRH,1,Sandeep Sharma,Sandeep Sharma,0.0,1.0,3,0.0,0.0,0.00,False,False,"{'wickets': 9, 'runs': 134}",19.6,run out (&dagger;Pant),"<strong>run-out again, as Pant hits this time!</strong> He had his right glove off already, as Bhuvneshwar swung to this fullish ball outside off, as the batters took off to try and steal a bye. But Sandeep is far from the crease at the keeper's end, as Pant strikes and finds him short",
2021.0,1254105,DC v SRH,DC,SRH,Dubai International Cricket Stadium,Dubai,United Arab Emirates,DC,2,PP Shaw,Prithvi Shaw,11.0,8.0,17,2.0,0.0,137.50,False,False,"{'wickets': 1, 'runs': 20}",2.5,c Williamson b Ahmed,"<B>sliding catch by the captain!</b> Full outside off. Angling further away. Shaw looks to drag a slog to deep midwicket but ends up dragging it to mid on's right. Williamson runs towards long on, uses his knees to slide along the grass, and completes the catch rather comfortably. Shaw gone for 11.",
2021.0,1254105,DC v SRH,DC,SRH,Dubai International Cricket Stadium,Dubai,United Arab Emirates,DC,2,S Dhawan,Shikhar Dhawan,42.0,37.0,53,6.0,1.0,113.51,False,False,"{'wickets': 2, 'runs': 72}",10.5,c Abdul Samad b Rashid Khan,"<strong>taken at deep square leg!</strong> Flatter and quicker on middle, with the ball turning into him off a full length at middle. Dhawan goes down on his back knee to sweep, but mistimes it, and with the longer boundary there, finds the fielder",
2021.0,1254105,DC v SRH,DC,SRH,Dubai International Cricket Stadium,Dubai,United Arab Emirates,DC,2,SS Iyer,Shreyas Iyer,47.0,41.0,73,2.0,2.0,114.63,False,True,{},,not out,,
2021.0,1254105,DC v SRH,DC,SRH,Dubai International Cricket Stadium,Dubai,United Arab Emirates,DC,2,RR Pant,Rishabh Pant,35.0,21.0,37,3.0,2.0,166.66,True,True,{},,not out,,
2021.0,1254111,PBKS v RR,PBKS,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RR,1,E Lewis,Evin Lewis,36.0,21.0,29,7.0,1.0,171.42,False,False,"{'wickets': 1, 'runs': 54}",5.3,c Agarwal b Arshdeep Singh,"<strong>sliced to extra cover!</strong> Another change of pace ball by Arshdeep. He bowls this pretty full on off, as Lewis looks to go inside out over cover, but mistimes this time. Agarwal goes low right on the edge of the circle to complete the catch. Much-needed breakthrough for Kings",
2021.0,1254111,PBKS v RR,PBKS,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RR,1,YBK Jaiswal,Yashasvi Jaiswal,49.0,36.0,74,6.0,2.0,136.11,False,False,"{'wickets': 4, 'runs': 136}",14.2,c Agarwal b Harpreet Brar,"<B>oh dear, Jaiswal is heartbroken!</b> Out for 49, and maybe pays the price for becoming a bit tentative after getting close to 50. Full ball on middle. Looks to work it to midwicket, but the ball angles away, takes a leading edge, and Mayank at short cover dives forward to dismiss Jaiswal. This will disappoint Jaiswal immensely, but his anchoring innings has given Royals the base for a slog-overs assault from here on",
2021.0,1254111,PBKS v RR,PBKS,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RR,1,SV Samson,Sanju Samson,4.0,5.0,11,0.0,0.0,80.00,True,False,"{'wickets': 2, 'runs': 68}",7.1,c &dagger;Rahul b Porel,"<strong>nabbed by Rahul one-handed!</strong> Samson goes for the slash to this good length ball slightly wide of off, and gets a top edge. The ball flies off his bat, as Rahul hangs out his right glove while leaping after the ball comes to him a touch higher too. Very good catch to send back his counterpart",
2021.0,1254111,PBKS v RR,PBKS,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RR,1,LS Livingstone,Liam Livingstone,25.0,17.0,26,2.0,1.0,147.05,False,False,"{'wickets': 3, 'runs': 116}",11.5,c Allen b Arshdeep Singh,"<B>that's what Allen can do!</b> And Arshdeep gives Livingstone a flying kiss. Short of good length, and Livingstone aims for that cow-corner six again. Struck well, but that's irrelevant when the flying Fabian Allen is in that region. Runs to his right from deep midwicket, then dives to his right, and the ball sticks in his hands despite a hard fall! Livingstone out after a cameo. Big wicket for the Kings to get in the 12th over",
2021.0,1254111,PBKS v RR,PBKS,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RR,1,MK Lomror,Mahipal Lomror,43.0,17.0,28,2.0,4.0,252.94,False,False,"{'wickets': 6, 'runs': 169}",17.1,c Markram b Arshdeep Singh,"full on the fifth-stump line. Lomror looks to hit a six over long on, but the timing off the bat is not perfect. Markram at long on with a simple catch. But what a momentum-making innings this has been from Lomror! Was brutal on Hooda.",
2021.0,1254111,PBKS v RR,PBKS,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RR,1,R Parag,Riyan Parag,4.0,5.0,12,0.0,0.0,80.00,False,False,"{'wickets': 5, 'runs': 166}",16.3,c Markram b Mohammed Shami,"<B>holes pout at long on!</b> And Parag will be disappointed on missing out. Full just outside off stump, and he goes for the big one over Shami's head. Struck a bit more towards the on side, and that brings long on into play. Runs to his left, gobbles a catch",
2021.0,1254111,PBKS v RR,PBKS,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RR,1,R Tewatia,Rahul Tewatia,2.0,5.0,13,0.0,0.0,40.00,False,False,"{'wickets': 7, 'runs': 175}",18.1, b Mohammed Shami,"<B>beautiful!</b> Gets the pace up, goes for the yorker, and successfully delivered at the base of leg. Tewatia looks to protect his toes, and in the process is late to bring the bat down. Stumps knocked back",
2021.0,1254111,PBKS v RR,PBKS,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RR,1,CH Morris,Chris Morris,5.0,5.0,12,0.0,0.0,100.00,False,False,"{'wickets': 8, 'runs': 178}",18.5,c Markram b Mohammed Shami,"<B>South African caught by South African</b> This was in the slot, to be fair. Full just outside off, but Morris ends up slicing a lofted shot. Too high off the bat, has the height as it goes into the night sky, but the distance is missing. Second wicket for Shami in the over.",
2021.0,1254111,PBKS v RR,PBKS,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RR,1,C Sakariya,Chetan Sakariya,7.0,6.0,11,1.0,0.0,116.66,False,False,"{'wickets': 9, 'runs': 185}",19.5,c &amp; b Arshdeep Singh,"<B>that's four for Arshdeep</b> as he gets under the catch himself. <B>His best IPL figures too!</b> Slower ball, back of a length. Sakariya looks to pull, but sliced up in the air. Arshdeep runs forward, settles under it, stretches forward and takes the catch",
2021.0,1254111,PBKS v RR,PBKS,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RR,1,Kartik Tyagi,Kartik Tyagi,1.0,3.0,9,0.0,0.0,33.33,False,False,"{'wickets': 10, 'runs': 185}",19.6, b Arshdeep Singh,<B>what did I tell you at the start of the over?</b> Of course Arshdeep can! Yorker on off. He backs away to drive through cover. But the ball goes under the bat and breaks off stump. Smile for Arshdeep as he takes his five-wicket haul and <B>Rajasthan Royals are all out for 185</b>,
2021.0,1254111,PBKS v RR,PBKS,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,RR,1,Mustafizur Rahman,Mustafizur Rahman,0.0,0.0,2,0.0,0.0,-,False,True,{},,not out,,
2021.0,1254111,PBKS v RR,PBKS,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,PBKS,2,KL Rahul,KL Rahul,49.0,33.0,69,4.0,2.0,148.48,True,False,"{'wickets': 1, 'runs': 120}",11.5,c Kartik Tyagi b Sakariya,"<B>another one out on 49!</b> Jaiswal a few hours ago, Rahul now. Good length ball angling across. Tries to cut through point but the slower ball gets a thicker edge. Straight to Tyagi at short third man",
2021.0,1254111,PBKS v RR,PBKS,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,PBKS,2,MA Agarwal,Mayank Agarwal,67.0,43.0,75,7.0,2.0,155.81,False,False,"{'wickets': 2, 'runs': 126}",12.6,c Livingstone b Tewatia,"tossed up, full outside off. Goes for the inside out drive over cover, but sliced it instead. In the air, flies to deep point, and Livingstone isn't dropping those! There's the second opener gone, Agarwal out for 67",
2021.0,1254111,PBKS v RR,PBKS,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,PBKS,2,AK Markram,Aiden Markram,26.0,20.0,48,2.0,1.0,130.00,False,True,{},,not out,,
2021.0,1254111,PBKS v RR,PBKS,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,PBKS,2,N Pooran,Nicholas Pooran,32.0,22.0,35,1.0,2.0,145.45,False,False,"{'wickets': 3, 'runs': 183}",19.3,c &dagger;Samson b Kartik Tyagi,<B>guided....to the keeper!</b> Overpitched just outside off. Pooran opens the bat's face to run it down to third man. But all he has done is poked it straight to Samson. Kings need 3 off 3. And it's a new batter facing the next delivery.,
2021.0,1254111,PBKS v RR,PBKS,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,PBKS,2,DJ Hooda,Deepak Hooda,0.0,2.0,3,0.0,0.0,0.00,False,False,"{'wickets': 4, 'runs': 183}",19.5,c &dagger;Samson b Kartik Tyagi,"<B>make that three in 1!</b> Tyagi takes another wicket. Full and wide outside off stump. Looks to drive away from his body, and it takes an edge to Samson. The new batter will face the last ball.",
2021.0,1254111,PBKS v RR,PBKS,RR,Dubai International Cricket Stadium,Dubai,United Arab Emirates,PBKS,2,FA Allen,Fabian Allen,0.0,1.0,3,0.0,0.0,0.00,False,True,{},,not out,,
2021.0,1254087,KKR v RCB,KKR,RCB,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RCB,1,V Kohli,Virat Kohli,5.0,4.0,12,1.0,0.0,125.00,True,False,"{'wickets': 1, 'runs': 10}",1.4,lbw b Prasidh Krishna,"<strong>rapped in front, and given!</strong> Prasidh hits back right away. But <strong>Kohli reviews</strong>. The ball was fullish on middle, and was darting back in as Kohli went to flick that toward square leg and missed. No inside edge is confirmed by UltraEdge. Looks like it would be clipping leg stump, with a possible chance of umpire's call there. There is a bit of wait for ball tracking though... But it is three reds, and replays confirm that would have hit the top of leg. What a vital breakthrough so early for Knight Riders",
2021.0,1254087,KKR v RCB,KKR,RCB,"Sheikh Zayed Stadium, Abu Dhabi",Abu Dhabi,United Arab Emirates,RCB,1,D Padikkal,Devdutt Padikkal,22.0,20.0,36,3.0,0.0,110.00,False,False,"{'wickets': 2, 'runs': 41}",5.6,c &dagger;Karthik b Ferguson,"<strong>taken behind by Karthik, and Knight Riders wrap up the powerplay with a wicket!</strong> Padikkal looks to ramp that good length ball on middle toward third man, but the ball is too close to his body to play that shot, since he has to sway out of the way and go low too. There is a thick outside edge there, and Ferguson has his man",
